SPACEPORT_REC_ID,POLYGON_ID,Interaction
10,230607,Intersect
10,230751,Intersect
10,230752,Intersect
10,230753,Intersect
10,230754,Intersect
10,230755,Intersect
10,230756,Intersect
10,230757,Intersect
10,230758,Intersect
10,230759,Intersect
10,230760,Intersect
10,230761,Intersect
10,230762,Intersect
10,230763,Intersect
10,230764,Intersect
10,230765,Intersect
10,230766,Intersect
10,230767,Intersect
10,230768,Intersect
10,230981,Intersect
10,230982,Intersect
10,230983,Intersect
10,230984,Intersect
10,230985,Intersect
10,230986,Intersect
10,230987,Intersect
10,230988,Intersect
10,230989,Intersect
10,230990,Intersect
10,230991,Intersect
10,230992,Intersect
10,230993,Intersect
10,230994,Intersect
10,230995,Intersect
10,230998,Intersect
10,230999,Intersect
10,231000,Intersect
10,231213,Intersect
10,231223,Intersect
10,231277,Intersect
10,231826,Intersect
10,237090,Intersect
10,237091,Intersect
10,237092,Intersect
10,237093,Intersect
10,237094,Intersect
10,237095,Intersect
10,237096,Intersect
10,242109,Intersect
10,242110,Intersect
10,242111,Intersect
10,242112,Intersect
10,242477,Contains
10,242478,Contains
10,242479,Contains
10,242480,Contains
10,242645,Intersect
10,242704,Contains
10,242707,Contains
10,242736,Intersect
10,243555,Intersect
10,246304,Contains
10,252427,Intersect
10,252437,Intersect
10,257681,Intersect
10,258896,Contains
10,262537,Intersect
10,262538,Intersect
10,262539,Intersect
10,262540,Intersect
10,262541,Intersect
10,262568,Intersect
10,262569,Intersect
10,262570,Intersect
10,262571,Intersect
10,262572,Intersect
10,263764,Intersect
10,264020,Intersect
10,264021,Intersect
10,264022,Intersect
10,264023,Intersect
10,264024,Intersect
10,264025,Intersect
10,264026,Intersect
10,264027,Intersect
10,264028,Intersect
10,264029,Intersect
10,264030,Intersect
10,264031,Intersect
10,266789,Intersect
10,266790,Intersect
10,266791,Intersect
10,266792,Intersect
10,266793,Intersect
10,266843,Intersect
10,266844,Intersect
10,266845,Intersect
10,266846,Intersect
10,266847,Intersect
10,267706,Intersect
10,277978,Contains
10,281823,Contains
10,282621,Contains
10,282796,Intersect
10,294775,Contains
10,295290,Intersect
10,299008,Intersect
10,301924,Intersect
10,303656,Contains
10,303657,Contains
10,306292,Intersect
10,313861,Intersect
10,313862,Intersect
10,313863,Intersect
10,313864,Intersect
10,313916,Intersect
10,313917,Intersect
10,313948,Intersect
10,313949,Intersect
10,321038,Intersect
10,321039,Intersect
10,321040,Intersect
10,321041,Intersect
10,330287,Contains
10,331835,Intersect
10,331836,Intersect
10,331837,Intersect
10,331838,Intersect
10,331839,Intersect
10,331840,Intersect
10,331841,Intersect
10,331842,Intersect
10,331843,Intersect
10,331844,Intersect
10,331845,Intersect
10,331846,Intersect
10,347669,Contains
10,351470,Intersect
10,351471,Intersect
10,351472,Intersect
10,351480,Intersect
10,351483,Intersect
10,351484,Intersect
10,351485,Intersect
10,351843,Intersect
10,358172,Intersect
10,358974,Intersect
10,361157,Intersect
10,362657,Intersect
10,363542,Intersect
10,369043,Intersect
10,370143,Intersect
10,370151,Intersect
10,375180,Intersect
10,380897,Intersect
10,383694,Intersect
10,385216,Contains
10,391872,Intersect
10,391873,Intersect
10,391874,Intersect
10,391875,Intersect
10,391876,Intersect
10,391888,Intersect
10,391889,Intersect
10,391890,Intersect
10,391891,Intersect
10,391892,Intersect
10,405172,Contains
10,405185,Contains
10,405188,Intersect
10,407061,Contains
10,407078,Intersect
10,408390,Contains
10,412526,Intersect
10,417396,Intersect
10,418189,Intersect
10,426786,Intersect
10,433487,Contains
10,433525,Intersect
10,434798,Intersect
10,439185,Intersect
10,439200,Intersect
10,439988,Contains
10,441686,Intersect
10,441687,Intersect
10,445304,Intersect
10,450131,Intersect
10,450132,Intersect
10,452449,Intersect
10,455757,Intersect
10,457979,Intersect
10,458761,Intersect
10,458763,Intersect
10,463293,Intersect
10,466492,Intersect
10,474436,Contains
10,477891,Contains
10,478093,Intersect
10,479388,Intersect
10,484085,Intersect
10,488063,Intersect
10,492396,Contains
10,492398,Contains
10,494134,Intersect
10,494137,Intersect
10,494143,Intersect
10,494679,Intersect
10,498446,Contains
10,498548,Intersect
10,502061,Intersect
10,509293,Contains
10,511001,Intersect
10,511650,Contains
10,516631,Intersect
10,520088,Intersect
10,520095,Intersect
10,520197,Intersect
10,526271,Intersect
10,526845,Contains
10,526932,Intersect
10,527042,Intersect
10,528382,Contains
10,528853,Contains
10,528854,Contains
10,528857,Contains
10,535069,Intersect
10,535220,Contains
10,540755,Contains
10,542907,Intersect
10,548557,Intersect
10,550653,Intersect
10,550664,Intersect
10,553247,Intersect
10,553250,Intersect
10,553270,Intersect
10,557274,Intersect
10,573544,Intersect
10,574676,Intersect
10,576142,Intersect
10,576145,Intersect
10,576203,Intersect
10,576346,Contains
10,581224,Intersect
10,584951,Intersect
10,586238,Intersect
10,586241,Intersect
10,594984,Intersect
10,596956,Intersect
10,597553,Contains
10,597923,Intersect
10,597924,Intersect
10,597964,Intersect
10,597965,Intersect
10,615564,Intersect
10,616022,Intersect
10,627934,Contains
10,627938,Contains
10,633909,Intersect
10,642001,Contains
10,644974,Contains
10,644988,Contains
10,646038,Contains
10,647813,Intersect
10,647834,Intersect
10,653125,Intersect
10,653136,Intersect
10,662655,Intersect
10,666495,Intersect
10,669676,Intersect
10,673691,Intersect
10,677971,Intersect
10,683029,Intersect
10,683034,Intersect
10,683035,Intersect
10,683039,Intersect
10,683040,Intersect
10,683041,Intersect
10,692241,Intersect
10,692780,Contains
10,692781,Contains
10,692782,Contains
10,692783,Contains
10,708166,Intersect
10,709770,Intersect
10,710381,Intersect
10,710382,Intersect
10,710383,Intersect
10,710389,Intersect
10,716782,Intersect
10,716784,Intersect
10,716785,Intersect
10,716786,Intersect
10,752340,Intersect
10,752343,Intersect
10,758344,Intersect
10,769311,Contains
10,775243,Intersect
10,775285,Intersect
10,777071,Intersect
10,777076,Intersect
10,777092,Intersect
10,777326,Intersect
10,784578,Intersect
10,784959,Intersect
10,784977,Intersect
11,929,Intersect
11,1721,Intersect
11,3281,Intersect
11,3633,Intersect
11,7428,Intersect
11,10382,Intersect
11,13966,Intersect
11,14500,Intersect
11,15592,Intersect
11,15596,Intersect
11,19815,Intersect
11,20113,Intersect
11,22113,Intersect
11,22114,Intersect
11,22131,Intersect
11,22132,Intersect
11,22144,Intersect
11,22145,Intersect
11,22924,Intersect
11,23599,Intersect
11,24189,Intersect
11,24196,Intersect
11,24197,Intersect
11,24198,Intersect
11,24199,Intersect
11,24200,Intersect
11,24201,Intersect
11,24217,Intersect
11,24218,Intersect
11,24219,Intersect
11,24225,Intersect
11,24226,Intersect
11,24236,Intersect
11,24237,Intersect
11,24238,Intersect
11,24239,Intersect
11,24240,Intersect
11,24241,Intersect
11,24255,Intersect
11,24259,Intersect
11,24260,Intersect
11,24261,Intersect
11,24262,Intersect
11,27740,Intersect
11,30837,Intersect
11,33252,Intersect
11,33303,Intersect
11,33658,Intersect
11,36466,Intersect
11,37691,Intersect
11,37692,Intersect
11,37701,Intersect
11,37702,Intersect
11,37703,Intersect
11,37704,Intersect
11,37730,Intersect
11,37731,Intersect
11,37732,Intersect
11,37733,Intersect
11,37734,Intersect
11,37744,Intersect
11,38779,Intersect
11,42489,Intersect
11,42492,Intersect
11,44004,Intersect
11,51570,Intersect
11,51573,Intersect
11,51616,Intersect
11,54691,Intersect
11,54783,Intersect
11,54824,Intersect
11,54845,Intersect
11,54848,Intersect
11,55230,Intersect
11,55251,Intersect
11,55325,Intersect
11,55345,Intersect
11,55552,Intersect
11,55804,Intersect
11,55815,Intersect
11,55870,Intersect
11,56345,Intersect
11,56360,Intersect
11,56626,Intersect
11,56752,Intersect
11,57000,Intersect
11,57004,Intersect
11,57049,Intersect
11,57278,Intersect
11,57517,Intersect
11,57560,Intersect
11,57794,Intersect
11,58078,Intersect
11,58092,Intersect
11,58126,Intersect
11,58141,Intersect
11,58246,Intersect
11,58461,Intersect
11,58706,Intersect
11,60687,Intersect
11,60691,Intersect
11,62926,Intersect
11,62941,Intersect
11,62963,Intersect
11,64132,Intersect
11,64496,Intersect
11,64586,Intersect
11,68113,Intersect
11,71703,Intersect
11,74616,Intersect
11,75215,Intersect
11,76057,Intersect
11,79245,Contains
11,80723,Intersect
11,82960,Intersect
11,83494,Intersect
11,83740,Intersect
11,83771,Intersect
11,83857,Intersect
11,84064,Intersect
11,87328,Intersect
11,87965,Intersect
11,91869,Intersect
11,96112,Intersect
11,99062,Intersect
11,106128,Intersect
11,106648,Intersect
11,108036,Intersect
11,112589,Intersect
11,113104,Intersect
11,113105,Intersect
11,113106,Intersect
11,113107,Intersect
11,113108,Intersect
11,113114,Intersect
11,113115,Intersect
11,113116,Intersect
11,113117,Intersect
11,113118,Intersect
11,113352,Intersect
11,113353,Intersect
11,113354,Intersect
11,113355,Intersect
11,113356,Intersect
11,113357,Intersect
11,113391,Intersect
11,113392,Intersect
11,113393,Intersect
11,113394,Intersect
11,113395,Intersect
11,113396,Intersect
11,115670,Intersect
11,115671,Intersect
11,115672,Intersect
11,115673,Intersect
11,115674,Intersect
11,115713,Intersect
11,115714,Intersect
11,115715,Intersect
11,115716,Intersect
11,115730,Intersect
11,116743,Intersect
11,117233,Intersect
11,117234,Intersect
11,117235,Intersect
11,117236,Intersect
11,117237,Intersect
11,117238,Intersect
11,119445,Intersect
11,121305,Intersect
11,121306,Intersect
11,121307,Intersect
11,121308,Intersect
11,121309,Intersect
11,121310,Intersect
11,121334,Intersect
11,121335,Intersect
11,121336,Intersect
11,121349,Intersect
11,121350,Intersect
11,121351,Intersect
11,123731,Intersect
11,123732,Intersect
11,123733,Intersect
11,123734,Intersect
11,123735,Intersect
11,123736,Intersect
11,123884,Intersect
11,123927,Intersect
11,124178,Intersect
11,124280,Contains
11,130069,Intersect
11,130070,Intersect
11,130071,Intersect
11,130072,Intersect
11,130073,Intersect
11,130074,Intersect
11,130841,Intersect
11,130842,Intersect
11,130843,Intersect
11,130844,Intersect
11,130845,Intersect
11,130846,Intersect
11,131335,Intersect
11,131402,Intersect
11,132943,Intersect
11,133465,Intersect
11,133466,Intersect
11,133467,Intersect
11,133468,Intersect
11,133489,Intersect
11,133490,Intersect
11,133491,Intersect
11,133492,Intersect
11,134093,Intersect
11,134404,Intersect
11,136504,Intersect
11,136707,Intersect
11,136708,Intersect
11,136709,Intersect
11,136710,Intersect
11,136711,Intersect
11,136712,Intersect
11,136713,Intersect
11,136724,Intersect
11,136725,Intersect
11,136726,Intersect
11,136727,Intersect
11,136728,Intersect
11,136729,Intersect
11,136730,Intersect
11,136732,Intersect
11,136734,Intersect
11,136735,Intersect
11,136736,Intersect
11,136737,Intersect
11,136738,Intersect
11,136739,Intersect
11,136740,Intersect
11,136741,Intersect
11,136742,Intersect
11,136743,Intersect
11,136744,Intersect
11,136745,Intersect
11,136748,Intersect
11,138512,Intersect
11,140651,Intersect
11,140652,Intersect
11,140653,Intersect
11,140654,Intersect
11,140655,Intersect
11,140656,Intersect
11,140657,Intersect
11,140658,Intersect
11,140659,Intersect
11,140666,Intersect
11,140667,Intersect
11,140668,Intersect
11,140669,Intersect
11,140670,Intersect
11,140671,Intersect
11,140672,Intersect
11,140678,Intersect
11,140679,Intersect
11,140680,Intersect
11,140752,Intersect
11,140754,Intersect
11,140755,Intersect
11,140756,Intersect
11,140757,Intersect
11,140759,Intersect
11,140771,Intersect
11,140772,Intersect
11,140773,Intersect
11,140774,Intersect
11,140775,Intersect
11,140776,Intersect
11,140777,Intersect
11,144740,Intersect
11,145080,Intersect
11,145596,Intersect
11,147194,Intersect
11,147355,Intersect
11,148086,Intersect
11,153322,Intersect
11,153604,Intersect
11,155131,Intersect
11,159207,Intersect
11,160825,Intersect
11,160946,Intersect
11,161986,Intersect
11,162495,Intersect
11,166484,Intersect
11,167949,Intersect
11,171003,Intersect
11,171202,Intersect
11,172191,Intersect
11,172192,Intersect
11,172193,Intersect
11,172194,Intersect
11,172195,Intersect
11,172196,Intersect
11,174816,Intersect
11,175210,Intersect
11,177018,Intersect
11,177168,Intersect
11,177206,Intersect
11,177400,Intersect
11,178694,Intersect
11,181092,Intersect
11,181093,Intersect
11,181630,Intersect
11,187350,Intersect
11,187353,Intersect
11,187355,Intersect
11,187356,Intersect
11,187357,Intersect
11,187358,Intersect
11,188042,Intersect
11,188498,Intersect
11,188855,Intersect
11,188863,Intersect
11,188864,Intersect
11,188865,Intersect
11,188866,Intersect
11,188867,Intersect
11,188872,Intersect
11,188873,Intersect
11,188876,Intersect
11,188877,Intersect
11,188878,Intersect
11,188879,Intersect
11,188882,Intersect
11,188883,Intersect
11,188884,Intersect
11,188885,Intersect
11,188887,Intersect
11,188888,Intersect
11,188890,Intersect
11,188891,Intersect
11,189627,Intersect
11,192262,Intersect
11,192297,Intersect
11,192621,Intersect
11,192865,Intersect
11,192866,Intersect
11,193680,Intersect
11,193681,Intersect
11,193682,Intersect
11,193683,Intersect
11,193684,Intersect
11,193992,Intersect
11,194020,Intersect
11,194630,Intersect
11,194835,Intersect
11,194836,Intersect
11,194837,Intersect
11,194838,Intersect
11,194839,Intersect
11,194840,Intersect
11,194861,Intersect
11,194862,Intersect
11,194863,Intersect
11,194864,Intersect
11,194865,Intersect
11,194866,Intersect
11,197490,Intersect
11,197491,Intersect
11,197492,Intersect
11,197493,Intersect
11,197494,Intersect
11,197799,Intersect
11,199142,Intersect
11,199143,Intersect
11,199144,Intersect
11,199145,Intersect
11,199146,Intersect
11,199147,Intersect
11,199148,Intersect
11,199149,Intersect
11,199150,Intersect
11,199151,Intersect
11,199152,Intersect
11,199153,Intersect
11,199828,Intersect
11,200995,Intersect
11,200999,Intersect
11,201934,Intersect
11,205501,Intersect
11,205504,Intersect
11,205622,Intersect
11,208827,Intersect
11,208828,Intersect
11,208829,Intersect
11,208830,Intersect
11,208831,Intersect
11,208833,Intersect
11,208834,Intersect
11,210309,Intersect
11,210365,Intersect
11,210611,Contains
11,210612,Contains
11,211234,Intersect
11,213419,Contains
11,213926,Intersect
11,213927,Intersect
11,213928,Intersect
11,213929,Intersect
11,215357,Intersect
11,216407,Intersect
11,217802,Intersect
11,217803,Intersect
11,217804,Intersect
11,217805,Intersect
11,217806,Intersect
11,219454,Intersect
11,219455,Intersect
11,219456,Intersect
11,219457,Intersect
11,219458,Intersect
11,221054,Intersect
11,221055,Intersect
11,221056,Intersect
11,221057,Intersect
11,221058,Intersect
11,224739,Intersect
11,224740,Intersect
11,224741,Intersect
11,224742,Intersect
11,224743,Intersect
11,224744,Intersect
11,224789,Intersect
11,224790,Intersect
11,224791,Intersect
11,224792,Intersect
11,224793,Intersect
11,224971,Intersect
11,225660,Intersect
11,225750,Contains
11,225853,Intersect
11,226120,Intersect
11,226121,Intersect
11,226122,Intersect
11,226123,Intersect
11,226124,Intersect
11,226125,Intersect
11,226144,Intersect
11,226145,Intersect
11,226146,Intersect
11,226147,Intersect
11,226148,Intersect
11,226149,Intersect
11,229097,Intersect
11,229098,Intersect
11,229099,Intersect
11,229119,Intersect
11,229120,Intersect
11,229121,Intersect
11,229661,Intersect
11,229662,Intersect
11,229665,Intersect
11,230151,Intersect
11,230704,Intersect
11,230799,Intersect
11,231043,Intersect
11,231855,Intersect
11,232305,Intersect
11,236271,Intersect
11,236273,Intersect
11,236638,Intersect
11,238232,Intersect
11,238233,Intersect
11,238234,Intersect
11,238235,Intersect
11,238236,Intersect
11,238243,Intersect
11,238250,Intersect
11,238251,Intersect
11,238252,Intersect
11,238253,Intersect
11,239585,Intersect
11,242653,Intersect
11,242658,Intersect
11,242659,Intersect
11,242665,Intersect
11,242666,Intersect
11,242667,Intersect
11,242668,Intersect
11,242674,Intersect
11,242675,Intersect
11,242676,Intersect
11,242689,Intersect
11,246157,Contains
11,246170,Contains
11,248951,Intersect
11,248952,Intersect
11,248953,Intersect
11,248954,Intersect
11,248955,Intersect
11,249090,Intersect
11,252427,Intersect
11,252437,Intersect
11,252442,Contains
11,252443,Contains
11,260206,Intersect
11,260307,Intersect
11,260852,Intersect
11,262717,Intersect
11,262718,Intersect
11,262724,Intersect
11,262725,Intersect
11,262726,Intersect
11,262734,Intersect
11,262746,Intersect
11,262747,Intersect
11,262748,Intersect
11,262749,Intersect
11,262759,Intersect
11,262760,Intersect
11,262761,Intersect
11,262762,Intersect
11,262763,Intersect
11,262764,Intersect
11,262765,Intersect
11,262766,Intersect
11,262767,Intersect
11,262768,Intersect
11,264295,Intersect
11,267242,Intersect
11,267270,Intersect
11,267703,Intersect
11,268695,Intersect
11,268947,Intersect
11,269427,Intersect
11,270200,Intersect
11,270701,Intersect
11,270702,Intersect
11,270703,Intersect
11,270704,Intersect
11,270730,Intersect
11,270731,Intersect
11,270732,Intersect
11,270733,Intersect
11,274677,Contains
11,274683,Contains
11,277648,Intersect
11,277649,Intersect
11,277650,Intersect
11,277651,Intersect
11,277663,Intersect
11,277664,Intersect
11,277665,Intersect
11,277666,Intersect
11,277667,Intersect
11,277668,Intersect
11,277669,Intersect
11,277670,Intersect
11,277680,Intersect
11,277681,Intersect
11,277682,Intersect
11,277683,Intersect
11,277684,Intersect
11,277685,Intersect
11,277686,Intersect
11,277696,Intersect
11,277697,Intersect
11,277704,Intersect
11,277705,Intersect
11,277706,Intersect
11,278270,Contains
11,278274,Contains
11,278805,Intersect
11,278806,Intersect
11,279433,Intersect
11,279497,Intersect
11,279498,Intersect
11,282193,Contains
11,282199,Contains
11,282281,Intersect
11,282282,Intersect
11,282526,Intersect
11,282796,Intersect
11,283001,Intersect
11,288901,Intersect
11,291737,Intersect
11,292408,Intersect
11,292424,Intersect
11,292941,Intersect
11,294740,Intersect
11,294741,Intersect
11,294742,Intersect
11,294743,Intersect
11,294744,Intersect
11,294745,Intersect
11,296630,Intersect
11,297068,Intersect
11,297144,Intersect
11,297379,Intersect
11,297421,Intersect
11,297640,Intersect
11,299008,Intersect
11,299327,Intersect
11,299328,Intersect
11,299329,Intersect
11,299330,Intersect
11,299331,Intersect
11,299430,Intersect
11,299861,Intersect
11,299862,Intersect
11,299863,Intersect
11,299864,Intersect
11,299865,Intersect
11,300215,Intersect
11,300216,Intersect
11,300217,Intersect
11,300229,Intersect
11,300230,Intersect
11,300239,Intersect
11,301695,Intersect
11,301697,Intersect
11,301698,Intersect
11,301699,Intersect
11,301700,Intersect
11,303489,Contains
11,303502,Contains
11,303503,Contains
11,303504,Contains
11,303505,Contains
11,303506,Contains
11,303693,Contains
11,303979,Intersect
11,311730,Intersect
11,311731,Intersect
11,311732,Intersect
11,311733,Intersect
11,311743,Intersect
11,311754,Intersect
11,311755,Intersect
11,311756,Intersect
11,314320,Intersect
11,314321,Intersect
11,314332,Intersect
11,314333,Intersect
11,314334,Intersect
11,314347,Intersect
11,314348,Intersect
11,314349,Intersect
11,314469,Intersect
11,314479,Intersect
11,315234,Intersect
11,315238,Intersect
11,319184,Intersect
11,319185,Intersect
11,319186,Intersect
11,319187,Intersect
11,319188,Intersect
11,319235,Intersect
11,319236,Intersect
11,319237,Intersect
11,319238,Intersect
11,319239,Intersect
11,319255,Intersect
11,319270,Intersect
11,322429,Contains
11,322434,Contains
11,323058,Intersect
11,323086,Intersect
11,323087,Intersect
11,323088,Intersect
11,323089,Intersect
11,323090,Intersect
11,323109,Intersect
11,323110,Intersect
11,323111,Intersect
11,323112,Intersect
11,323113,Intersect
11,325567,Contains
11,325568,Contains
11,325569,Contains
11,325570,Contains
11,325571,Contains
11,325901,Intersect
11,326452,Intersect
11,327536,Contains
11,327568,Contains
11,327606,Contains
11,328253,Intersect
11,328420,Contains
11,328421,Contains
11,330670,Contains
11,330671,Contains
11,333194,Contains
11,333199,Contains
11,337560,Intersect
11,337562,Intersect
11,338644,Intersect
11,344673,Intersect
11,347185,Intersect
11,347651,Contains
11,348162,Intersect
11,348390,Intersect
11,348393,Intersect
11,350925,Intersect
11,350926,Intersect
11,350927,Intersect
11,350928,Intersect
11,351558,Intersect
11,351972,Intersect
11,354407,Intersect
11,355140,Contains
11,355600,Intersect
11,355601,Intersect
11,355602,Intersect
11,355603,Intersect
11,355604,Intersect
11,355605,Intersect
11,355606,Intersect
11,355607,Intersect
11,355608,Intersect
11,355609,Intersect
11,355610,Intersect
11,355611,Intersect
11,355623,Intersect
11,355627,Intersect
11,355630,Intersect
11,355631,Intersect
11,355632,Intersect
11,355633,Intersect
11,355634,Intersect
11,355635,Intersect
11,355636,Intersect
11,355637,Intersect
11,355639,Intersect
11,357331,Intersect
11,357481,Intersect
11,358843,Intersect
11,359389,Intersect
11,360201,Intersect
11,360202,Intersect
11,360262,Intersect
11,362662,Intersect
11,362663,Intersect
11,362664,Intersect
11,362665,Intersect
11,362666,Intersect
11,362677,Intersect
11,362678,Intersect
11,362679,Intersect
11,362680,Intersect
11,362681,Intersect
11,362921,Intersect
11,363040,Intersect
11,363041,Intersect
11,363042,Intersect
11,363043,Intersect
11,363781,Intersect
11,363782,Intersect
11,363783,Intersect
11,363784,Intersect
11,363785,Intersect
11,367135,Intersect
11,370143,Intersect
11,370151,Intersect
11,375352,Intersect
11,375353,Intersect
11,375354,Intersect
11,375355,Intersect
11,375356,Intersect
11,375711,Contains
11,375712,Contains
11,382406,Intersect
11,382960,Intersect
11,383694,Intersect
11,386024,Contains
11,386054,Contains
11,386661,Intersect
11,392763,Intersect
11,396635,Intersect
11,398268,Intersect
11,398306,Intersect
11,398558,Intersect
11,401248,Intersect
11,401253,Intersect
11,404111,Intersect
11,404123,Intersect
11,404124,Intersect
11,407087,Contains
11,408403,Contains
11,408407,Contains
11,408571,Intersect
11,412960,Contains
11,415353,Contains
11,415354,Contains
11,416901,Intersect
11,417396,Intersect
11,417788,Intersect
11,417789,Intersect
11,417790,Intersect
11,417791,Intersect
11,417792,Intersect
11,418189,Intersect
11,418398,Intersect
11,423050,Intersect
11,423391,Intersect
11,425641,Contains
11,425665,Contains
11,426808,Contains
11,426809,Contains
11,427008,Intersect
11,427143,Intersect
11,427300,Intersect
11,428028,Intersect
11,428755,Intersect
11,429657,Intersect
11,429860,Intersect
11,432636,Intersect
11,432637,Intersect
11,432638,Intersect
11,432639,Intersect
11,432640,Intersect
11,432658,Intersect
11,432659,Intersect
11,432660,Intersect
11,432661,Intersect
11,432662,Intersect
11,433837,Intersect
11,434589,Intersect
11,434798,Intersect
11,435189,Contains
11,435190,Contains
11,435807,Intersect
11,437736,Intersect
11,437737,Intersect
11,437738,Intersect
11,437739,Intersect
11,437740,Intersect
11,439349,Contains
11,439350,Contains
11,440693,Intersect
11,441123,Intersect
11,441282,Intersect
11,441686,Intersect
11,441687,Intersect
11,441739,Intersect
11,441977,Intersect
11,441978,Intersect
11,441979,Intersect
11,441980,Intersect
11,441986,Intersect
11,441987,Intersect
11,441988,Intersect
11,441989,Intersect
11,442518,Intersect
11,445304,Intersect
11,445389,Contains
11,445390,Contains
11,446212,Intersect
11,448365,Contains
11,449492,Intersect
11,450131,Intersect
11,450132,Intersect
11,450208,Intersect
11,452449,Intersect
11,452456,Contains
11,454888,Intersect
11,455029,Intersect
11,455030,Intersect
11,455031,Intersect
11,455032,Intersect
11,455033,Intersect
11,455309,Intersect
11,455559,Intersect
11,455757,Intersect
11,457026,Intersect
11,457201,Intersect
11,457408,Intersect
11,457859,Intersect
11,457860,Intersect
11,457861,Intersect
11,457862,Intersect
11,457863,Intersect
11,457866,Intersect
11,457870,Intersect
11,457875,Intersect
11,457877,Intersect
11,457878,Intersect
11,457879,Intersect
11,457880,Intersect
11,457881,Intersect
11,457882,Intersect
11,457886,Intersect
11,457896,Intersect
11,457897,Intersect
11,457898,Intersect
11,457902,Intersect
11,457903,Intersect
11,457904,Intersect
11,457921,Intersect
11,458868,Intersect
11,459104,Intersect
11,459105,Intersect
11,459978,Intersect
11,466492,Intersect
11,466626,Intersect
11,466627,Intersect
11,466629,Intersect
11,466631,Intersect
11,466632,Intersect
11,466636,Intersect
11,467006,Intersect
11,467007,Intersect
11,471365,Contains
11,471408,Contains
11,473084,Intersect
11,473588,Intersect
11,474129,Intersect
11,474135,Intersect
11,474139,Intersect
11,478305,Intersect
11,478685,Intersect
11,478703,Intersect
11,478705,Intersect
11,478719,Intersect
11,478745,Intersect
11,479167,Intersect
11,479311,Intersect
11,479471,Intersect
11,479598,Intersect
11,479904,Intersect
11,479948,Intersect
11,479949,Intersect
11,479950,Intersect
11,479951,Intersect
11,479952,Intersect
11,479957,Intersect
11,479958,Intersect
11,479959,Intersect
11,479960,Intersect
11,479961,Intersect
11,479962,Intersect
11,479963,Intersect
11,479964,Intersect
11,479965,Intersect
11,479966,Intersect
11,479973,Intersect
11,479974,Intersect
11,479975,Intersect
11,479976,Intersect
11,479977,Intersect
11,480103,Intersect
11,480926,Intersect
11,481062,Intersect
11,481078,Intersect
11,481475,Intersect
11,481640,Intersect
11,484403,Intersect
11,487112,Contains
11,488621,Intersect
11,488624,Intersect
11,488628,Intersect
11,489362,Intersect
11,490338,Intersect
11,490474,Intersect
11,490476,Intersect
11,490480,Intersect
11,490482,Intersect
11,490483,Intersect
11,491138,Contains
11,491157,Contains
11,491181,Contains
11,491391,Contains
11,492041,Intersect
11,492260,Intersect
11,493180,Intersect
11,493181,Intersect
11,493184,Intersect
11,493194,Intersect
11,493195,Intersect
11,494533,Contains
11,495081,Contains
11,495082,Contains
11,495658,Contains
11,495662,Contains
11,495665,Contains
11,495669,Contains
11,495678,Contains
11,495679,Contains
11,496071,Intersect
11,496081,Intersect
11,496082,Intersect
11,496083,Intersect
11,502061,Intersect
11,503642,Intersect
11,503643,Intersect
11,503654,Intersect
11,503655,Intersect
11,503758,Intersect
11,503776,Contains
11,505019,Intersect
11,505853,Intersect
11,508741,Contains
11,508754,Contains
11,509057,Intersect
11,509551,Intersect
11,510387,Intersect
11,510779,Contains
11,510781,Contains
11,510834,Intersect
11,510922,Intersect
11,512270,Intersect
11,512391,Intersect
11,512610,Intersect
11,512612,Intersect
11,513054,Intersect
11,513055,Intersect
11,513206,Intersect
11,513207,Intersect
11,516444,Contains
11,516581,Intersect
11,516586,Intersect
11,516587,Intersect
11,516589,Intersect
11,516591,Intersect
11,516592,Intersect
11,517572,Intersect
11,520197,Intersect
11,520865,Intersect
11,523765,Intersect
11,523767,Intersect
11,523769,Intersect
11,523771,Intersect
11,523772,Intersect
11,524270,Intersect
11,524276,Intersect
11,524448,Intersect
11,524454,Contains
11,524473,Intersect
11,528931,Intersect
11,528937,Intersect
11,529252,Intersect
11,529462,Intersect
11,530081,Intersect
11,530083,Intersect
11,530089,Intersect
11,530092,Intersect
11,531982,Intersect
11,531984,Intersect
11,531985,Intersect
11,531988,Intersect
11,532165,Intersect
11,532274,Intersect
11,532275,Intersect
11,532281,Intersect
11,532282,Intersect
11,532285,Intersect
11,535264,Contains
11,535712,Intersect
11,535840,Intersect
11,536107,Contains
11,536721,Intersect
11,539497,Intersect
11,539498,Intersect
11,539499,Intersect
11,539514,Intersect
11,540308,Intersect
11,540309,Intersect
11,541279,Intersect
11,541333,Intersect
11,541791,Intersect
11,541904,Intersect
11,542250,Contains
11,542252,Contains
11,543268,Intersect
11,543408,Contains
11,547895,Intersect
11,549643,Intersect
11,550137,Intersect
11,550787,Intersect
11,551743,Intersect
11,553946,Contains
11,559261,Intersect
11,559279,Contains
11,561555,Intersect
11,561598,Intersect
11,561612,Intersect
11,561616,Intersect
11,561620,Intersect
11,561626,Intersect
11,561628,Intersect
11,561643,Intersect
11,561666,Intersect
11,561669,Intersect
11,561673,Intersect
11,561676,Intersect
11,561678,Intersect
11,561679,Intersect
11,561683,Intersect
11,561684,Intersect
11,561685,Intersect
11,561686,Intersect
11,561688,Intersect
11,561690,Intersect
11,561692,Intersect
11,561694,Intersect
11,561695,Intersect
11,561700,Intersect
